上海餐厅,星巴克臻选(环球金融店),分店,准四星商户,448,38,7.5,7.5,7.5,星巴克,陆家嘴,世纪大道100号上海环球金融中心101室(近陆家嘴地铁站)
上海餐厅,蔻璞 la coupe collection,总店,四星商户,16,30,7.8,7.9,7.9,饮品,陆家嘴,陆家嘴西路正大广场B2
上海餐厅,小宫山浩二芝士挞(正大广场店),总店,四星商户,167,10,7.4,7.1,7.2,西式甜点,陆家嘴,陆家嘴西路168号正大广场中区B2层(近东方明珠)
上海餐厅,香格里拉西点坊,总店,四星商户,1133,44,7.3,7.5,7.2,面包甜点,陆家嘴,富城路33号浦东香格里拉大酒店紫金楼1楼(近名商路)
上海餐厅,香格里拉大堂酒廊(富城路店),总店,准四星商户,72,229,7.2,7.9,7.5,西式甜点,陆家嘴,富城路33号香格里拉大酒店浦江楼1楼(近名商路)
上海餐厅,FANCY FRUIT(国金中心商场店),分店,四星商户,64,31,7.8,7.9,7.8,饮品,陆家嘴,世纪大道8号国金中心商场LG2层
上海餐厅,米芝莲(正大广场店),总店,准四星商户,173,16,7.5,7.3,7.2,饮品,陆家嘴,陆家嘴西路168号正大广场中区5层(近东方明珠)
上海餐厅,桂源铺港式奶茶(正大广场店),分店,准四星商户,58,17,7.4,7.4,7.4,饮品,陆家嘴,陆家嘴西路168号正大广场中区B2层S-01号(近东方明珠)
上海餐厅,食之秘(正大广场B2),总店,准四星商户,211,57,7.4,7.3,6.8,饮品,陆家嘴,陆家嘴西路168号正大广场东区B2层03号(近东方明珠)
上海餐厅,Kiwi Kraze奇兹优格冰淇淋(正大广场店),总店,四星商户,75,33,7.8,7.7,7.8,冰淇淋,陆家嘴,陆家嘴西路168号正大广场8楼03(椰子不语对面)
上海餐厅,靡嗏奶盖专门店(文华东方酒店店),总店,准五星商户,80,20,8.6,8.5,8.5,饮品,陆家嘴,浦东新区浦东南路111号文华东方酒店地下1层104室
上海餐厅,星巴克(东方明珠店),分店,准四星商户,67,36,7.9,7.9,7.5,星巴克,陆家嘴,浦东新区世纪大道1号广场1号铺位
上海餐厅,YOBA酸奶冰淇淋(正大广场8F店),分店,准四星商户,290,33,8.1,7.6,7.5,冰淇淋,陆家嘴,陆家嘴西路168号正大广场东区8层03C号(近东方明珠)
上海餐厅,港岛茶香(陆家嘴店),总店,四星商户,76,19,7.9,7.8,7.9,饮品,陆家嘴,陆家嘴环路333号东方汇经b1层(上海中心)
上海餐厅,每日新鲜水果吧(上海环球金融中心店),分店,四星商户,448,22,8.3,8.3,8.1,饮品,陆家嘴,世纪大道100号上海环球金融中心B1楼内(近东泰路)
上海餐厅,许留山(正大广场店),分店,准四星商户,2132,37,7.0,6.7,6.5,港台甜品,陆家嘴,陆家嘴西路168号正大广场东区B2层(近东方明珠)
上海餐厅,DQ(东方浮庭店),分店,准四星商户,417,26,7.5,7.4,7.3,冰淇淋,陆家嘴,世纪大道55号东方浮庭2楼(近陆家嘴东路)
上海餐厅,美心月饼(易初莲花(正大店),总店,准四星商户,14,,7.3,7.2,7.2,面包甜点,陆家嘴,陆家嘴路168号
上海餐厅,日世冰激凌,总店,准四星商户,17,13,7.0,6.9,7.0,冰淇淋,陆家嘴,陆家嘴西路168号正大广场东区8层(近东方明珠)
上海餐厅,面包新语(正大广场店),分店,准四星商户,741,28,7.0,6.9,6.6,面包甜点,陆家嘴,陆家嘴西路168号正大广场东区B2层(近东方明珠)
上海餐厅,快乐柠檬(正大广场店),分店,准四星商户,378,13,7.4,7.3,7.1,饮品,陆家嘴,陆家嘴西路168号正大广场东区5层(近东方明珠)
上海餐厅,哈根达斯(国金店),分店,四星商户,221,70,7.9,7.4,7.6,冰淇淋,陆家嘴,世纪大道8号国金中心二期D座LG1-39
上海餐厅,星巴克(金茂大厦店),分店,准四星商户,159,34,7.4,7.3,7.4,星巴克,陆家嘴,世纪大道88号裙房2楼2C-08、10铺位
上海餐厅,royaltea皇茶,总店,准四星商户,35,18,7.3,7.1,7.3,饮品,陆家嘴,浦东栖霞路37号
上海餐厅,星巴克(花旗店),分店,准四星商户,146,34,7.2,7.2,7.2,星巴克,陆家嘴,花园石桥路33号花旗集团大厦1楼
上海餐厅,星巴克(浦发大厦店),分店,准四星商户,197,42,7.1,7.1,7.0,星巴克,陆家嘴,浦东南路588号
上海餐厅,HEY JUICE茶桔便(东昌路店),分店,四星商户,116,17,7.7,7.6,7.8,饮品,陆家嘴,东昌路446号
上海餐厅,每日新鲜水果吧(金茂时尚广场店),分店,四星商户,489,20,7.9,7.4,7.5,饮品,陆家嘴,世纪大道88号金茂大厦裙楼内金茂时尚广场1层
上海餐厅,凡町个性化蛋糕&甜品桌定制,分店,四星商户,16,,7.7,7.7,8.0,面包甜点,陆家嘴,花园石桥路28弄8号
上海餐厅,星巴克(东方浮庭店),分店,准四星商户,175,33,7.3,7.3,7.3,星巴克,陆家嘴,陆家嘴中心区世纪大道55号东方浮庭2F-4室
